时间,PV1输入电流,PV2输入电流,PV3输入电流,PV4输入电流,PV5输入电流,PV6输入电流,PV7输入电流,PV8输入电流,PV9输入电流,PV10输入电流,PV11输入电流,PV12输入电流,PV13输入电流,PV14输入电流,PV15输入电流,PV16输入电流,PV17输入电流,PV18输入电流,PV1输入电压,PV2输入电压,PV3输入电压,PV4输入电压,PV5输入电压,PV6输入电压,PV7输入电压,PV8输入电压,PV9输入电压,PV10输入电压,PV11输入电压,PV12输入电压,PV13输入电压,PV14输入电压,PV15输入电压,PV16输入电压,PV17输入电压,PV18输入电压,DC输入总功率,有功功率,无功功率,功率因数,IGBT温度,日发电量,总发电量
2022-12-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.7333420794556,0.0,0.0,0.0,0.0,806.9962887442894,0.0,0.0,0.0,0.0,0.0,797.6706794441767,0.0,655.5658179262832,0.0,0.0,0.0,0.0,0.0,19.921840076074034,139.44207586838576,36123.952719155845
2022-12-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.3496700405386,0.0,0.0,0.0,0.0,787.5232232608157,0.0,0.0,0.0,0.0,0.0,778.4226437447396,0.0,639.7468156839439,0.0,0.0,0.0,0.0,0.0,19.99376181945723,142.50729827252687,36152.52049512987
2022-12-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.9659980016215,0.0,0.0,0.0,0.0,768.050157777342,0.0,0.0,0.0,0.0,0.0,759.1746080453024,0.0,623.9278134416044,0.0,0.0,0.0,0.0,0.0,20.06568356284043,145.57252067666795,36163.69919007623
2022-12-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.5823259627044,0.0,0.0,0.0,0.0,748.5770922938682,0.0,0.0,0.0,0.0,0.0,739.9265723458651,0.0,608.108811199265,0.0,0.0,0.0,0.0,0.0,20.13760530622363,148.6377430808091,36162.457112859964
2022-12-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.6837358456556,809.442713447152,763.1986539237873,799.0562176502643,799.0562176502643,0.0,0.0,729.1040268103945,0.0,0.0,0.0,785.4524916695212,785.4524916695212,720.678536646428,0.0,592.2898089569255,798.8038764893608,0.798555234112928,0.0,-7.393556091855165e-05,0.0,20.20952704960683,151.70296548495017,36281.149737971326
2022-12-03 07:00:00,0.0,0.0,0.48519444032261905,0.3708333316333333,0.0,0.44166666659166665,0.0,0.0,0.0,0.0,0.43436110779166665,0.0,0.517768516737037,0.0,0.0,0.0,0.0,0.0,0.0,1114.9302314815789,1138.2549953959888,742.8149818848702,1130.7742827069885,1130.7742827069885,0.0,0.0,709.6309613269208,0.0,0.0,0.0,1108.1014940244484,1108.1014940244484,701.4305009469907,0.0,576.470806714586,1111.394739481456,12.867170610862019,0.0,-0.006589894530991566,0.0,20.28144879299003,154.76818788909128,35866.3890965963
2022-12-03 08:00:00,0.0,0.0,1.5633333268981482,1.4412420535357142,0.0,1.517194444037037,0.0,0.0,0.0,0.0,1.4141368824861111,0.0,1.7209047617817461,0.0,0.0,0.0,0.0,0.0,0.0,1172.919008171624,1197.2747068263113,722.4313098459531,1180.1450697759758,1180.1450697759758,0.0,0.0,690.1578958434471,0.0,0.0,0.0,1159.6847518571874,1159.6847518571874,682.1824652475535,0.0,560.6518044722467,1159.2379281161511,36.71084346395099,0.0,-0.00146249408993145,0.0,20.35337053637323,157.83341029323236,36204.93090738351
2022-12-03 09:00:00,0.0,0.0,1.8280399767480158,1.785301135313959,0.0,1.8268564812870371,0.0,0.0,0.0,0.0,1.7267268481064815,0.0,2.0277326627083334,0.0,0.0,0.0,0.0,0.0,0.0,1163.907151900296,1188.6359623653743,702.047637807036,1174.663943756937,1174.663943756937,0.0,0.0,670.6848303599734,0.0,0.0,0.0,1154.1170219627013,1154.1170219627013,662.9344295481164,0.0,544.8328022299072,1152.3357705512115,41.47752590662855,0.0,-0.005412188805538579,0.0,20.425292279756427,160.8986326973735,36211.26845076193
2022-12-03 10:00:00,0.0,0.0,2.496268863532772,2.445151896508261,0.0,2.49373735202394,0.0,0.0,0.0,0.0,2.358893253013095,0.0,2.785200104790873,0.0,0.0,0.0,0.0,0.0,0.0,1167.0061268020029,1187.9685987083064,681.6639657681189,1172.7129919514884,1172.7129919514884,0.0,0.0,651.2117648764997,0.0,0.0,0.0,1154.27735495201,1154.27735495201,643.6863938486791,0.0,529.0137999875678,1151.7405988843,60.10813149414222,0.0,-0.0018164276688501383,0.0,20.497214023139627,163.96385510151458,37141.96637254858
2022-12-03 11:00:00,0.0,0.0,2.408693717438643,2.384556449642719,0.0,2.458582516751632,0.0,0.0,0.0,0.0,2.2527908814387443,0.0,2.5671784244326714,0.0,0.0,0.0,0.0,0.0,0.0,1154.398387054802,1177.431721883877,661.2802937292018,1163.7448270614589,1163.7448270614589,0.0,0.0,631.7386993930261,0.0,0.0,0.0,1143.3348679216276,1143.3348679216276,624.4383581492419,0.0,513.1947977452284,1144.4536902975294,55.42227101354878,0.0,0.007213836614455402,0.0,20.569135766522823,167.0290775056557,36453.437639188305
2022-12-03 12:00:00,0.0,0.0,1.8738194531582342,1.7963749963842592,0.0,1.873964270128307,0.0,0.0,0.0,0.0,1.7517784466078041,0.0,2.011038900686111,0.0,0.0,0.0,0.0,0.0,0.0,1152.765823235321,1178.6899091150551,640.8966216902847,1167.226908059237,1167.226908059237,0.0,0.0,612.2656339095523,0.0,0.0,0.0,1143.6688741305536,1143.6688741305536,605.1903224498047,0.0,497.37579550288893,1148.1812054719153,43.22713561440979,0.0,0.00560030928239383,0.0,20.641057509906023,170.0942999097968,36656.61034008363
2022-12-03 13:00:00,0.0,0.0,1.3693015921658729,1.2947956498075397,0.0,1.3879761736722223,0.0,0.0,0.0,0.0,1.2781269957321428,0.0,1.44530554125,0.0,0.0,0.0,0.0,0.0,0.0,1139.4910953618353,1160.5814786377152,620.5129496513676,1152.346915186436,1152.346915186436,0.0,0.0,592.7925684260787,0.0,0.0,0.0,1127.779679192855,1127.779679192855,585.9422867503675,0.0,481.55679326054957,1133.9640631743036,30.361859130506822,0.0,0.00433135301854387,0.0,20.712979253289223,173.1595223139379,36438.980004853795
2022-12-03 14:00:00,0.0,0.0,0.79916666405,0.6665833333499999,0.0,0.7555000056166666,0.0,0.0,0.0,0.0,0.7149999931777777,0.0,0.8338888937444444,0.0,0.0,0.0,0.0,0.0,0.0,1125.091750389696,1145.434722591444,600.1292776124506,1143.517053751042,1143.517053751042,0.0,0.0,573.3195029426049,0.0,0.0,0.0,1118.5773438792057,1118.5773438792057,566.6942510509303,0.0,465.7377910182101,1119.453533876883,16.258450715757384,0.0,0.0018187901753899639,0.0,20.78490099667242,176.224744718079,36430.75525674216
2022-12-03 15:00:00,0.0,0.0,0.5447222239555555,0.43475694456115277,0.0,0.5541666713000001,0.0,0.0,0.0,0.0,0.47722222768888883,0.0,0.5711111062694444,0.0,0.0,0.0,0.0,0.0,0.0,1095.4918168426057,1117.4462067951827,579.7456055735335,1114.302207412019,1114.302207412019,0.0,0.0,553.8464374591312,0.0,0.0,0.0,1087.5096627847026,1087.5096627847026,547.446215351493,0.0,449.91878877587067,1092.4651906272582,10.333128399369624,0.0,0.0035053436756647127,0.0,20.85682274005562,179.28996712222013,37517.82039739298
2022-12-03 16:00:00,0.0,0.0,0.15472222718888887,0.0015775964872578453,0.0,0.0979722198027222,0.0,0.0,0.0,0.0,0.05348611046286112,0.0,0.08252904177840151,0.0,0.0,0.0,0.0,0.0,0.0,912.4455825506267,907.8766919676485,559.3619335346164,917.8996540909444,917.8996540909444,0.0,0.0,534.3733719756575,0.0,0.0,0.0,902.799579106011,902.799579106011,528.198179652056,0.0,434.09978653353124,911.2613329911239,0.7872369880995556,0.0,-0.003072964176263253,0.0,20.92874448343882,182.35518952636122,37224.21891311587
2022-12-03 17:00:00,0.0,0.0,0.004583333516666657,-0.000305555548833325,0.0,-0.000305555548833325,0.0,0.0,0.0,0.0,-0.000305555548833325,0.0,-0.00045833332324999996,0.0,0.0,0.0,0.0,0.0,0.0,111.11514464374415,109.75684930938904,538.9782614956994,109.83312809038281,109.83312809038281,0.0,0.0,514.9003064921839,0.0,0.0,0.0,110.05060175705128,110.05060175705128,508.9501439526187,0.0,418.28078429119176,111.22794303197279,0.0,0.0,0.0004766666795916666,0.0,21.00066622682202,185.42041193050233,36736.20166048381
2022-12-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.5945894567823,0.0,0.0,0.0,0.0,495.42724100871004,0.0,0.0,0.0,0.0,0.0,489.70210825318156,0.0,402.46178204885234,0.0,0.0,0.0,0.0,0.0,21.07258797020522,188.4856343346434,39164.52452582229
2022-12-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.2109174178652,0.0,0.0,0.0,0.0,475.9541755252364,0.0,0.0,0.0,0.0,0.0,470.4540725537443,0.0,386.642779806513,0.0,0.0,0.0,0.0,0.0,21.14450971358842,191.55085673878455,22613.17015971102
2022-12-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.8272453789481,0.0,0.0,0.0,0.0,456.4811100417627,0.0,0.0,0.0,0.0,0.0,451.2060368543071,0.0,370.82377756417355,0.0,0.0,0.0,0.0,0.0,21.216431456971616,194.61607914292563,46420.23489942355
2022-12-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.44357334003104,0.0,0.0,0.0,0.0,437.008044558289,0.0,0.0,0.0,0.0,0.0,431.95800115486986,0.0,355.0047753218341,0.0,0.0,0.0,0.0,0.0,21.288353200354816,197.68130154706674,33023.94333204045
2022-12-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.05990130111394,0.0,0.0,0.0,0.0,417.5349790748153,0.0,0.0,0.0,0.0,0.0,412.7099654554327,0.0,339.18577307949465,0.0,0.0,0.0,0.0,0.0,21.360274943738016,200.74652395120785,35698.09458072873
2022-12-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.67622926219684,0.0,0.0,0.0,0.0,398.0619135913415,0.0,0.0,0.0,0.0,0.0,393.4619297559955,0.0,323.36677083715523,0.0,0.0,0.0,0.0,0.0,21.432196687121216,203.81174635534896,26462.124076238608
2022-12-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.29255722327974,0.0,0.0,0.0,0.0,378.5888481078679,0.0,0.0,0.0,0.0,0.0,374.2138940565583,0.0,307.54776859481575,0.0,0.0,0.0,0.0,0.0,21.504118430504413,206.87696875949004,32024.18363565782
2022-12-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.90888518436265,0.0,0.0,0.0,0.0,359.11578262439417,0.0,0.0,0.0,0.0,0.0,354.9658583571211,0.0,291.7287663524764,0.0,0.0,0.0,0.0,0.0,21.576040173887613,209.94219116363118,33040.23641304348
2022-12-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.52521314544555,0.0,0.0,0.0,0.0,339.64271714092047,0.0,0.0,0.0,0.0,0.0,335.71782265768394,0.0,275.90976411013696,0.0,0.0,0.0,0.0,0.0,21.64796191727081,213.00741356777226,32085.86422188545
2022-12-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.14154110652845,0.0,0.0,0.0,0.0,320.16965165744676,0.0,0.0,0.0,0.0,0.0,316.4697869582467,0.0,260.09076186779754,0.0,0.0,0.0,0.0,0.0,21.71988366065401,216.07263597191337,32616.88905727425
2022-12-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.75786906761135,0.0,0.0,0.0,0.0,300.69658617397306,0.0,0.0,0.0,0.0,0.0,297.2217512588095,0.0,244.27175962545806,0.0,0.0,0.0,0.0,0.0,21.79180540403721,219.13785837605445,32849.730102947324
2022-12-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.3741970286943,0.0,0.0,0.0,0.0,281.22352069049936,0.0,0.0,0.0,0.0,0.0,277.97371555937224,0.0,228.45275738311864,0.0,0.0,0.0,0.0,0.0,21.86372714742041,222.2030807801956,33961.25476086414
2022-12-04 06:00:00,0.0,0.0,0.04675000187,-0.019111111202888876,0.0,0.010388888681111095,0.0,0.0,0.0,0.0,0.005194444330166663,0.0,0.03636111126694443,0.0,0.0,0.0,0.0,0.0,0.0,786.4269264494325,795.7492054001942,273.9905249897772,796.8209990719091,796.8209990719091,0.0,0.0,261.75045520702565,0.0,0.0,0.0,796.5274821666284,796.5274821666284,258.72567985993504,0.0,212.6337551407792,790.0030110385552,0.624194384138349,0.0,-0.0012906581227131416,0.0,21.93564889080361,225.26830318433667,33291.00343339148
2022-12-04 07:00:00,0.0,0.0,0.28055555195777776,0.17333332885316663,0.0,0.21055555356055553,0.0,0.0,0.0,0.0,0.24499999588316662,0.0,0.26186111751916663,0.0,0.0,0.0,0.0,0.0,0.0,1093.5350565006968,1123.7712530885603,253.60685295086014,1119.3130297165694,1119.3130297165694,0.0,0.0,242.27738972355195,0.0,0.0,0.0,1093.3007863687985,1093.3007863687985,239.47764416049785,0.0,196.81475289843976,1097.756825349319,6.390546701713615,0.0,-0.006293436972028127,0.0,22.00757063418681,228.33352558847778,35810.93366807179
2022-12-04 08:00:00,0.0,0.0,0.8845833310625,0.7792333358555557,0.0,0.8158333304166666,0.0,0.0,0.0,0.0,0.8616388915972223,0.0,0.993736117236111,0.0,0.0,0.0,0.0,0.0,0.0,1174.7009555443417,1189.4962546179574,233.22318091194305,1179.104906443416,1179.104906443416,0.0,0.0,222.80432424007824,0.0,0.0,0.0,1158.6025821660803,1158.6025821660803,220.22960846106065,0.0,180.99575065610034,1160.6291923442288,21.19301061413047,0.0,-0.00038152620511776325,0.0,22.079492377570002,231.3987479926189,36321.6824497583
2022-12-04 09:00:00,0.0,0.0,2.284166670076389,2.360996462212121,0.0,2.2378403471843886,0.0,0.0,0.0,0.0,2.169933868378968,0.0,2.5678645696631945,0.0,0.0,0.0,0.0,0.0,0.0,1201.6452610241633,1202.533392852416,212.83950887302595,1202.1911282271878,1202.1911282271878,0.0,0.0,203.33125875660454,0.0,0.0,0.0,1202.0456176362293,1202.0456176362293,200.98157276162343,0.0,165.17674841376092,1202.5862622884408,56.930813863211135,0.0,-0.0018164070147507216,0.0,22.151414120953202,234.46397039676,35937.59768976331
2022-12-04 10:00:00,0.0,0.0,1.8695833291875,1.8548333471111111,0.0,1.8064583180868057,0.0,0.0,0.0,0.0,1.7823769866329364,0.0,1.9974201190520833,0.0,0.0,0.0,0.0,0.0,0.0,1185.1003079365114,1185.9514093238108,192.45583683410888,1185.5916857580003,1185.5916857580003,0.0,0.0,183.85819327313084,0.0,0.0,0.0,1185.4623591033571,1185.4623591033571,181.73353706218626,0.0,149.3577461714215,1186.0063213905735,44.85552329771356,0.0,-0.004196903606107577,0.0,22.223335864336402,237.5291928009011,36022.00621079584
2022-12-04 11:00:00,0.0,0.0,1.724583316951389,1.6846388937152779,0.0,1.654583313284722,0.0,0.0,0.0,0.0,1.59169444625,0.0,1.8325763794375,0.0,0.0,0.0,0.0,0.0,0.0,1187.3064193601058,1188.209385277016,172.07216479519178,1187.8507232720933,1187.8507232720933,0.0,0.0,164.3851277896571,0.0,0.0,0.0,1187.7155840421763,1187.7155840421763,162.48550136274903,0.0,133.53874392908205,1188.2544687276782,41.28056614364214,0.0,0.001965638031697823,0.0,22.295257607719602,240.59441520504222,36736.79176024531
2022-12-04 12:00:00,0.0,0.0,2.1483055594444447,2.153877788551389,0.0,2.0816875195902775,0.0,0.0,0.0,0.0,2.0760220047622098,0.0,2.3881674368174606,0.0,0.0,0.0,0.0,0.0,0.0,1189.493238627195,1190.374476742429,151.68849275627468,1190.0520799863764,1190.0520799863764,0.0,0.0,144.91206230618343,0.0,0.0,0.0,1189.909082404052,1189.909082404052,143.23746566331184,0.0,117.71974168674261,1190.4712358554498,52.63878188291389,0.0,-0.002916697402451867,0.0,22.367179351102802,243.6596376091833,36213.48401166667
2022-12-04 13:00:00,0.0,0.0,1.2434444445402777,1.1639403993381314,0.0,1.1740902832647222,0.0,0.0,0.0,0.0,1.1466260731615812,0.0,1.3202333321038888,0.0,0.0,0.0,0.0,0.0,0.0,1164.9684065754843,1171.1323804105066,131.3048207173576,1168.0762267928965,1168.0762267928965,0.0,0.0,125.43899682270973,0.0,0.0,0.0,1163.3946432989326,1163.3946432989326,123.98942996387463,0.0,101.90073944440319,1164.2875929443408,27.30931013774451,0.0,0.0005873869438807745,0.0,22.439101094486,246.72486001332442,38866.5386258778
2022-12-04 14:00:00,0.0,0.0,0.6297222226222222,0.5241262540285354,0.0,0.5637777688661111,0.0,0.0,0.0,0.0,0.5358611200138889,0.0,0.6505555508155555,0.0,0.0,0.0,0.0,0.0,0.0,1136.9834845047433,1154.1527396743722,110.9211486784405,1146.6892853842103,1146.6892853842103,0.0,0.0,105.96593133923602,0.0,0.0,0.0,1121.7418148474635,1121.7418148474635,104.7413942644374,0.0,86.08173720206376,1126.0120897547426,12.371423856249509,0.0,-0.0006815550489533017,0.0,22.5110228378692,249.7900824174655,36563.08634781566
2022-12-04 15:00:00,0.0,0.0,0.31555555155555554,0.24050000325836843,0.0,0.2627777714111111,0.0,0.0,0.0,0.0,0.2430701793121657,0.0,0.34807749431242396,0.0,0.0,0.0,0.0,0.0,0.0,1058.4633411652146,1094.4916783997,90.53747663952342,1087.3749409637182,1087.3749409637182,0.0,0.0,86.49286585576232,0.0,0.0,0.0,1051.176350029675,1051.176350029675,85.49335856500021,0.0,70.26273495972434,1075.15576165354,4.557733021316149,0.0,0.0002356804450205102,0.0,22.5829445812524,252.85530482160664,30725.3178999062
2022-12-04 16:00:00,0.0,0.0,0.19949999335,0.061333336069964876,0.0,0.1804999981,0.0,0.0,0.0,0.0,0.05612426929707501,0.0,0.11504625639708607,0.0,0.0,0.0,0.0,0.0,0.0,895.1708392209712,920.3997722066182,70.15380460060632,922.333183194079,922.333183194079,0.0,0.0,67.0198003722886,0.0,0.0,0.0,894.1504093822515,894.1504093822515,66.24532286556301,0.0,54.443732717384904,920.8555004343951,0.6768656244687499,0.0,-0.018995799142724795,0.0,22.654866324635595,255.92052722574772,18916.510299006408
2022-12-04 17:00:00,0.0,0.0,0.0064166664527777716,-0.000305555548833325,0.0,0.005805555494444438,0.0,0.0,0.0,0.0,0.000305555548833325,0.0,0.000541666655083325,0.0,0.0,0.0,0.0,0.0,0.0,163.22974032406256,162.89219967244836,49.77013256168924,162.02474371346275,162.02474371346275,0.0,0.0,47.5467348888149,0.0,0.0,0.0,162.11931949242424,162.11931949242424,46.99728716612581,0.0,38.62473047504547,162.81999280024152,0.0,0.0,-0.000424224861777125,0.0,22.726788068018795,258.98574962988886,75661.05853322663
2022-12-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38646052277215,0.0,0.0,0.0,0.0,28.0736694053412,0.0,0.0,0.0,0.0,0.0,27.749251466688595,0.0,22.805728232706038,0.0,0.0,0.0,0.0,0.0,22.798709811401995,262.05097203402994,73017.45250771279
2022-12-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03676127058659,0.0,0.0,0.0,0.0,8.63305903100662,0.0,0.0,0.0,0.0,0.0,8.533295826750464,0.0,7.0130909941038375,0.0,0.0,0.0,0.0,0.0,22.872117602283,265.11108573416413,69710.8289624596
2022-12-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75222253825397,266.470001,66308.65565833333
2022-12-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.574083629666667,266.470001,70331.2252708591
2022-12-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46617554037838,266.470001,32022.882981133767
2022-12-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327186866892184,225.3151897344445,64162.322153186644
2022-12-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18348941463805,0.4441166683333331,68089.22321212121
2022-12-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3700336645212654,0.0,0.0,2.390169491164906,0.0,0.0,2.3970347258358013,2.3970347258358013,2.393226009195144,2.393226009195144,2.4036692566808546,2.4036692566808546,0.0,0.0,2.369304187900952,2.369304187900952,2.3956037456740886,0.0,0.0,0.0,0.0,0.0,22.113820333018133,0.0,67087.91110606061
2022-12-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.653821253643136,0.0,0.0,13.769824237863254,0.0,0.0,13.809375020817917,13.809375020817917,13.787432912148411,13.787432912148411,13.847596713453004,13.847596713453004,0.0,0.0,13.649618721193255,13.649618721193255,13.801131109502219,0.0,0.0,0.0,0.0,0.0,22.149408996761657,0.0,67087.91110606061
2022-12-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.79055125688148,0.0,0.0,26.009668004852816,0.0,0.0,26.08437503932273,26.08437503932273,26.04292883405811,26.04292883405811,26.15657156985567,26.15657156985567,0.0,0.0,25.7826131400317,25.7826131400317,26.068803206837522,0.0,0.0,0.0,0.0,0.0,22.171105882772018,0.0,68539.81365984849
2022-12-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.92728126011982,0.0,0.0,38.24951177184237,0.0,0.0,38.35937505782754,38.35937505782754,38.298424755967815,38.298424755967815,38.46554642625834,38.46554642625834,0.0,0.0,37.91560755887015,37.91560755887015,38.33647530417283,0.0,0.0,0.0,0.0,0.0,22.192802768782382,0.0,67638.63276439394
2022-12-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06401126335816,0.0,0.0,50.48935553883194,0.0,0.0,50.63437507633236,50.63437507633236,50.55392067787751,50.55392067787751,50.77452128266101,50.77452128266101,0.0,0.0,50.0486019777086,50.0486019777086,50.604147401508136,0.0,0.0,0.0,0.0,0.0,22.214499654792746,0.0,69290.79773939394
2022-12-05 06:00:00,0.0,0.0,0.0006458333375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333666666649,0.0,0.0,0.0,0.0,0.0,62.20074126659651,441.9846815852837,443.0690567811111,62.729199305821496,452.31595135877194,452.31595135877194,62.90937509483717,62.90937509483717,62.80941659978721,62.80941659978721,63.083496139063676,63.083496139063676,438.15508631322393,438.15508631322393,62.18159639654705,62.18159639654705,62.87181949884344,443.3753134154546,1.4557841203904602,0.0,-0.001129245735366693,0.0,22.23619654080311,0.0,18332.690889817237
2022-12-05 07:00:00,0.0,0.0,0.11070833605833329,0.01763999987399999,0.0,0.04165833357999998,0.0,0.0,0.0,0.0,0.040625000125,0.0,0.0941666690333333,0.0,0.0,0.0,0.0,0.0,74.33747126983485,1092.2331764669987,1107.1743727682592,74.96904307281106,1110.6212419476715,1110.6212419476715,75.18437511334199,75.18437511334199,75.06491252169691,75.06491252169691,75.39247099546634,75.39247099546634,1073.3602717170934,1073.3602717170934,74.3145908153855,74.3145908153855,75.13949159617874,1083.6513850209585,4.513948008198463,0.0,-0.0027235234185790515,0.0,22.257893426813474,0.0,26760.76892356246
2022-12-05 08:00:00,0.0,0.0,0.9871839661850855,0.8055414077518761,0.0,0.9355027699119444,0.0,0.0,0.0,0.0,0.9185608935706411,0.0,1.0090833228470708,0.0,0.0,0.0,0.0,0.0,86.47420127307319,1171.1527510373803,1190.6650604653128,87.20888683980063,1186.6158106543708,1186.6158106543708,87.45937513184681,87.45937513184681,87.3204084436066,87.3204084436066,87.70144585186902,87.70144585186902,1168.1527153070356,1168.1527153070356,86.44758523422394,86.44758523422394,87.40716369351405,1169.076322521004,22.13589854597816,0.0,-0.001369833907276423,0.0,22.27959031282383,0.0,25896.98557663323
